1001	1	155410003	2	360000002	120	0	0	1	0	1	1	0	0
1002	1	155411001	2	360000002	120	0	0	1	0	1	1	0	0
1003	1	155415001	2	360000002	120	0	0	1	0	1	1	0	0
1004	1	155417003	2	360000002	120	0	0	1	0	1	1	0	0
1005	1	155420001	2	360000002	120	0	0	1	0	1	1	0	0
1006	1	155421001	2	360000002	120	0	0	1	0	1	1	0	0
1007	1	155292001	2	360000002	100	0	0	1	0	1	1	0	0
1008	1	155291001	2	360000002	100	0	0	1	0	1	1	0	0
1009	1	155290001	2	360000002	100	0	0	1	0	1	1	0	0
1010	1	130193005	8	360000001	200	0	0	1	0	1	1	0	0
1011	1	200000001	12	300000106	40	0	0	1	1	20	1	0	0
1012	1	200000002	12	300000105	30	0	0	1	1	20	1	0	0
2300	2	600000006	13	600000001	6000	0	0	1	1	1	100	0	0
2301	2	600000006	13	600000001	12000	0	0	1	1	2	100	0	0
2302	2	600000006	13	600000001	18000	0	0	1	1	3	50	0	0
2303	2	200001001	13	600000001	3000	0	0	1	1	1	100	0	0
2304	2	200001001	13	600000001	6000	0	0	1	1	2	100	0	0
2305	2	200001001	13	600000001	9000	0	0	1	1	3	50	0	0
2306	2	600000006	13	600000002	80	0	0	1	1	5	200	0	0
2307	2	600000006	13	600000002	160	0	0	1	1	10	200	0	0
2308	2	200001001	13	600000002	40	0	0	1	1	5	200	0	0
2309	2	200001001	13	600000002	80	0	0	1	1	10	200	0	0
2310	2	800000035	13	600000008	50	0	0	1	1	1	300	0	0
2311	2	200110002	13	600000001	3000	0	0	1	1	1	200	0	0
2312	2	200110002	13	600000001	9000	0	0	1	1	3	200	0	0
2313	2	200110002	13	600000001	15000	0	0	1	1	5	100	0	0
2314	2	200110002	13	600000001	30000	0	0	1	1	10	100	0	0
2315	2	200000001	13	600000008	30	0	0	1	1	10	150	0	0
2316	2	200000001	13	600000008	30	0	0	1	1	10	150	0	0
2317	2	200000001	13	600000002	40	0	0	1	1	20	250	0	0
2318	2	200000001	13	600000002	60	0	0	1	1	30	250	0	0
2319	2	300000501	13	600000002	200	0	0	1	1	1	200	0	0
2320	2	300000501	13	600000001	90000	0	0	1	1	1	150	0	0
2321	2	300000501	13	600000002	2000	0	0	1	1	10	50	0	0
2324	2	360000001	13	600000002	200	0	0	1	1	1	50	0	0
2325	2	360000001	13	600000001	90000	0	0	1	1	1	50	0	0
2326	2	330000104	13	600000001	15000	0	0	1	1	1	100	0	0
2327	2	330000105	13	600000001	15000	0	0	1	1	1	100	0	0
2328	2	330000106	13	600000001	15000	0	0	1	1	1	100	0	0
2329	2	330000107	13	600000001	15000	0	0	1	1	1	100	0	0
2340	2	330000108	13	600000001	15000	0	0	1	1	1	100	0	0
3001	3	330000061	3	330000058	10	0	0	-1	1	1	1	0	0
3002	3	330000064	3	330000058	10	0	0	-1	1	1	1	0	0
3003	3	330000065	3	330000058	10	0	0	-1	1	1	1	0	0
3004	3	330000067	3	330000058	10	0	0	-1	1	1	1	0	0
3005	3	330000068	3	330000058	10	0	0	-1	1	1	1	0	0
3006	3	330000071	3	330000059	10	0	0	-1	1	1	1	0	0
3007	3	330000074	3	330000059	10	0	0	-1	1	1	1	0	0
3008	3	330000075	3	330000059	10	0	0	-1	1	1	1	0	0
3009	3	330000077	3	330000059	10	0	0	-1	1	1	1	0	0
3010	3	330000078	3	330000059	10	0	0	-1	1	1	1	0	0
3011	3	330000081	3	330000060	10	0	0	-1	1	1	1	0	0
3012	3	330000084	3	330000060	10	0	0	-1	1	1	1	0	0
3013	3	330000085	3	330000060	10	0	0	-1	1	1	1	0	0
3014	3	330000087	3	330000060	10	0	0	-1	1	1	1	0	0
3015	3	330000088	3	330000060	10	0	0	-1	1	1	1	0	0
3016	3	330000094	2	330000058	10	0	0	-1	1	1	1	0	0
3017	3	330000095	2	330000059	10	0	0	-1	1	1	1	0	0
3018	3	330000096	2	330000060	10	0	0	-1	1	1	1	0	0
4001	4	300001001	12	300001101	50	0	0	50	1	1	1	0	0
4002	4	300001002	12	300001101	50	0	0	50	1	1	1	0	0
4003	4	300001004	12	300001101	300	0	0	10	1	1	1	2	15
4004	4	300001005	12	300001101	1500	0	0	5	1	1	1	2	25
4005	4	300000107	12	300001101	100	0	0	10	1	1	1	0	0
4006	4	600000007	1	300001101	50	0	0	1	0	5000	1	2	5
4007	4	600000008	1	300001101	50	0	0	1	0	20	1	2	10
4008	4	600000007	1	300001101	50	0	0	1	0	10000	1	2	15
4009	4	600000008	1	300001101	50	0	0	1	0	30	1	2	20
4010	4	600000007	1	300001101	50	0	0	1	0	15000	1	2	25
4011	4	600000008	1	300001101	50	0	0	1	0	50	1	2	30
4012	4	600000007	1	300001101	50	0	0	1	0	20000	1	2	35
4013	4	600000008	1	300001101	50	0	0	1	0	60	1	2	40
4014	4	600000007	1	300001101	50	0	0	1	0	25000	1	2	45
4015	4	600000008	1	300001101	50	0	0	1	0	80	1	2	50
4016	4	600000007	1	300001101	50	0	0	1	0	50000	1	2	55
4017	4	130193034	1	300001101	10000	0	0	1	0	1	1	2	60
5001	5	132210002	14	600000005	450	0	0	1	0	1	1	0	0
5002	5	132211002	14	600000005	450	0	0	1	0	1	1	0	0
5003	5	132215002	14	600000005	450	0	0	1	0	1	1	0	0
5004	5	132217002	14	600000005	450	0	0	1	0	1	1	0	0
5005	5	132220002	14	600000005	450	0	0	1	0	1	1	0	0
5006	5	132221002	14	600000005	450	0	0	1	0	1	1	0	0
5007	5	153410002	14	600000005	3500	0	0	1	0	1	1	0	0
5008	5	153411002	14	600000005	3500	0	0	1	0	1	1	0	0
5009	5	153415002	14	600000005	3500	0	0	1	0	1	1	0	0
5010	5	153417002	14	600000005	3500	0	0	1	0	1	1	0	0
5011	5	153420002	14	600000005	3500	0	0	1	0	1	1	0	0
5012	5	153421002	14	600000005	3500	0	0	1	0	1	1	0	0
5013	5	154410003	14	600000005	10000	0	0	1	0	1	1	0	0
5014	5	154411003	14	600000005	10000	0	0	1	0	1	1	0	0
5015	5	154415003	14	600000005	10000	0	0	1	0	1	1	0	0
5016	5	154417003	14	600000005	10000	0	0	1	0	1	1	0	0
5017	5	154420003	14	600000005	10000	0	0	1	0	1	1	0	0
5018	5	154421004	14	600000005	10000	0	0	1	0	1	1	0	0
5019	5	153492003	14	600000005	3500	0	0	1	0	1	1	0	0
5020	5	153491003	14	600000005	3500	0	0	1	0	1	1	0	0
5021	5	153490001	14	600000005	3500	0	0	1	0	1	1	0	0
5022	5	154492005	14	600000005	10000	0	0	1	0	1	1	0	0
5023	5	154491003	14	600000005	10000	0	0	1	0	1	1	0	0
5024	5	154490005	14	600000005	10000	0	0	1	0	1	1	0	0
5025	5	300000501	12	600000005	200	0	0	3	1	1	1	1	34501
5100	5	220000916	12	600000005	60	0	0	1	1	1	1	0	0
5101	5	220000925	12	600000005	60	0	0	1	1	1	1	0	0
5102	5	220000918	12	600000005	60	0	0	1	1	1	1	0	0
5103	5	220000919	12	600000005	60	0	0	1	1	1	1	0	0
5130	5	220000921	12	600000005	60	0	0	1	1	1	1	0	0
5029	5	600000010	1	600000005	10	0	0	1	0	20	1	1	14901
5031	5	600000010	1	600000005	10	0	0	1	0	20	1	1	24901
5033	5	600000010	1	600000005	10	0	0	1	0	20	1	1	34701
5035	5	600000010	1	600000005	10	0	0	1	0	20	1	1	34901
5037	5	600000010	1	600000005	10	0	0	1	0	20	1	1	44501
5039	5	600000010	1	600000005	10	0	0	1	0	20	1	1	44901
5041	5	600000010	1	600000005	10	0	0	1	0	20	1	1	54501
5043	5	600000010	1	600000005	10	0	0	1	0	20	1	1	54901
6001	6	300000106	13	600000009	20	0	0	50	1	1	1	3	1
6002	6	600000006	13	600000009	400	0	0	1	1	1	1	3	1
6003	6	200001001	13	600000009	200	0	0	3	1	1	1	3	1
6004	6	200110002	13	600000009	200	0	0	5	1	1	1	3	2
6020	6	300000105	13	600000009	40	0	0	50	1	1	1	3	2
6021	6	300000501	13	600000009	4000	0	0	1	1	1	1	3	3
7026	7	600000006	13	600000065	5	0	0	20	1	1	1	0	0
7027	7	300000106	13	600000065	2	0	0	100	1	10	1	0	0
7028	7	800000084	13	600000065	20	0	0	2	1	1	1	0	0
7029	7	800000085	13	600000065	50	0	0	1	1	1	1	0	0
7030	7	200000310	13	600000065	120	0	0	1	1	1	1	0	0
7031	7	200000005	13	600000065	10	0	0	1	1	1	1	0	0
7032	7	300000501	13	600000065	50	0	0	5	1	1	1	0	0
8003	8	132270001	13	600000064	120	0	0	1	1	1	1	0	0
8004	8	132270002	13	600000064	120	0	0	1	1	1	1	0	0
8005	8	132271002	13	600000064	110	0	0	1	1	1	1	0	0
8006	8	132272002	13	600000064	100	0	0	1	1	1	1	0	0
8007	8	132273002	13	600000064	80	0	0	1	1	1	1	0	0
8008	8	132274002	13	600000064	90	0	0	1	1	1	1	0	0
8009	8	132271001	13	600000064	110	0	0	1	1	1	1	0	0
8010	8	132272001	13	600000064	100	0	0	1	1	1	1	0	0
8011	8	132273001	13	600000064	80	0	0	1	1	1	1	0	0
8012	8	132274001	13	600000064	90	0	0	1	1	1	1	0	0
8013	8	133270001	13	600000064	240	0	0	1	1	1	1	0	0
8014	8	133271001	13	600000064	220	0	0	1	1	1	1	0	0
8015	8	133272001	13	600000064	200	0	0	1	1	1	1	0	0
8016	8	133273001	13	600000064	160	0	0	1	1	1	1	0	0
8017	8	133274001	13	600000064	180	0	0	1	1	1	1	0	0
8018	8	133270004	13	600000064	240	0	0	1	1	1	1	0	0
8019	8	133271004	13	600000064	220	0	0	1	1	1	1	0	0
8020	8	133272004	13	600000064	200	0	0	1	1	1	1	0	0
8021	8	133273004	13	600000064	160	0	0	1	1	1	1	0	0
8022	8	133274004	13	600000064	180	0	0	1	1	1	1	0	0
8023	8	134270004	13	600000064	500	0	0	1	1	1	1	0	0
8024	8	134271003	13	600000064	450	0	0	1	1	1	1	0	0
8025	8	134272004	13	600000064	400	0	0	1	1	1	1	0	0
8026	8	134273004	13	600000064	300	0	0	1	1	1	1	0	0
8027	8	134274004	13	600000064	350	0	0	1	1	1	1	0	0
8028	8	134270006	13	600000064	500	0	0	1	1	1	1	0	0
8029	8	134271006	13	600000064	450	0	0	1	1	1	1	0	0
8030	8	134272006	13	600000064	400	0	0	1	1	1	1	0	0
8031	8	134273006	13	600000064	300	0	0	1	1	1	1	0	0
8032	8	134274006	13	600000064	350	0	0	1	1	1	1	0	0
8033	8	135470003	13	600000064	1500	0	0	1	1	1	1	0	0
8034	8	135471003	13	600000064	1350	0	0	1	1	1	1	0	0
8035	8	135472003	13	600000064	1200	0	0	1	1	1	1	0	0
8036	8	135473004	13	600000064	900	0	0	1	1	1	1	0	0
8037	8	135474003	13	600000064	1050	0	0	1	1	1	1	0	0
8038	8	135470006	13	600000064	1500	0	0	1	1	1	1	0	0
8039	8	135471006	13	600000064	1350	0	0	1	1	1	1	0	0
8040	8	135472006	13	600000064	1200	0	0	1	1	1	1	0	0
8041	8	135473006	13	600000064	900	0	0	1	1	1	1	0	0
8042	8	135474006	13	600000064	1050	0	0	1	1	1	1	0	0
8043	8	132250001	13	600000064	120	0	0	1	1	1	1	0	0
8044	8	132251001	13	600000064	110	0	0	1	1	1	1	0	0
8045	8	132252001	13	600000064	100	0	0	1	1	1	1	0	0
8046	8	132253001	13	600000064	80	0	0	1	1	1	1	0	0
8047	8	132254001	13	600000064	90	0	0	1	1	1	1	0	0
