0	10000	1	0	0	0	0	0	0	0	0	0
1	10000	1	308	6	10	0	0	15	15	15	15
2	10000	1	616	12	20	0	0	30	30	30	30
3	10000	1	924	18	30	0	0	45	45	45	45
4	10000	1	1232	24	40	0	0	60	60	60	60
5	10000	1	1540	30	50	0	0	75	75	75	75
6	10000	1	1848	36	60	0	0	90	90	90	90
7	10000	1	2156	42	70	0	0	105	105	105	105
8	10000	1	2464	48	80	0	0	120	120	120	120
9	10000	1	2772	54	90	0	0	135	135	135	135
10	10000	1	3080	60	100	0	0	150	150	150	150
11	10000	1	3388	66	110	0	0	165	165	165	165
12	10000	1	3696	72	120	0	0	180	180	180	180
13	10000	1	4004	78	130	0	0	195	195	195	195
14	10000	1	4312	84	140	0	0	210	210	210	210
15	10000	1	4620	90	150	0	0	225	225	225	225
16	10000	1	4928	96	160	0	0	240	240	240	240
17	10000	1	5236	102	170	0	0	255	255	255	255
18	10000	1	5544	108	180	0	0	270	270	270	270
19	10000	1	5852	114	190	0	0	285	285	285	285
20	10000	1	6160	120	200	0	0	300	300	300	300
21	10000	1	6468	126	210	0	0	315	315	315	315
22	10000	1	6776	132	220	0	0	330	330	330	330
23	10000	1	7084	138	230	0	0	345	345	345	345
24	10000	1	7392	144	240	0	0	360	360	360	360
25	10000	1	7700	150	250	0	0	375	375	375	375
26	10000	1	8008	156	260	0	0	390	390	390	390
27	10000	1	8316	162	270	0	0	405	405	405	405
28	10000	1	8624	168	280	0	0	420	420	420	420
29	10000	1	8932	174	290	0	0	435	435	435	435
30	10000	1	9240	180	300	0	0	450	450	450	450
31	10000	1	9582	187	311	0	0	467	467	467	467
32	10000	1	9924	194	322	0	0	484	484	484	484
33	10000	1	10266	201	333	0	0	501	501	501	501
34	10000	1	10608	208	344	0	0	518	518	518	518
35	10000	1	10950	215	355	0	0	535	535	535	535
36	10000	1	11292	222	366	0	0	552	552	552	552
37	10000	1	11634	229	377	0	0	569	569	569	569
38	10000	1	11976	236	388	0	0	586	586	586	586
39	10000	1	12318	243	399	0	0	603	603	603	603
40	10000	1	12660	250	410	0	0	620	620	620	620
41	10000	1	13002	257	421	0	0	637	637	637	637
42	10000	1	13344	264	432	0	0	654	654	654	654
43	10000	1	13686	271	443	0	0	671	671	671	671
44	10000	1	14028	278	454	0	0	688	688	688	688
45	10000	1	14370	285	465	0	0	705	705	705	705
46	10000	1	14712	292	476	0	0	722	722	722	722
47	10000	1	15054	299	487	0	0	739	739	739	739
48	10000	1	15396	306	498	0	0	756	756	756	756
49	10000	1	15738	313	509	0	0	773	773	773	773
50	10000	1	16080	320	520	0	0	790	790	790	790
51	10000	1	16422	327	531	0	0	807	807	807	807
52	10000	1	16764	334	542	0	0	824	824	824	824
53	10000	1	17106	341	553	0	0	841	841	841	841
54	10000	1	17448	348	564	0	0	858	858	858	858
55	10000	1	17790	355	575	0	0	875	875	875	875
56	10000	1	18132	362	586	0	0	892	892	892	892
57	10000	1	18474	369	597	0	0	909	909	909	909
58	10000	1	18816	376	608	0	0	926	926	926	926
59	10000	1	19158	383	619	0	0	943	943	943	943
60	10000	1	19500	390	630	0	0	960	960	960	960
61	10000	1	19892	398	643	0	0	980	980	980	980
62	10000	1	20284	406	656	0	0	1000	1000	1000	1000
63	10000	1	20676	414	669	0	0	1020	1020	1020	1020
64	10000	1	21068	422	682	0	0	1040	1040	1040	1040
65	10000	1	21460	430	695	0	0	1060	1060	1060	1060
66	10000	1	21852	438	708	0	0	1080	1080	1080	1080
67	10000	1	22244	446	721	0	0	1100	1100	1100	1100
68	10000	1	22636	454	734	0	0	1120	1120	1120	1120
69	10000	1	23028	462	747	0	0	1140	1140	1140	1140
70	10000	1	23420	470	760	0	0	1160	1160	1160	1160
71	10000	1	23812	478	773	0	0	1180	1180	1180	1180
72	10000	1	24204	486	786	0	0	1200	1200	1200	1200
73	10000	1	24596	494	799	0	0	1220	1220	1220	1220
74	10000	1	24988	502	812	0	0	1240	1240	1240	1240
75	10000	1	25380	510	825	0	0	1260	1260	1260	1260
76	10000	1	25772	518	838	0	0	1280	1280	1280	1280
77	10000	1	26164	526	851	0	0	1300	1300	1300	1300
78	10000	1	26556	534	864	0	0	1320	1320	1320	1320
79	10000	1	26948	542	877	0	0	1340	1340	1340	1340
80	10000	1	27340	550	890	0	0	1360	1360	1360	1360
81	10000	1	27732	558	903	0	0	1380	1380	1380	1380
82	10000	1	28124	566	916	0	0	1400	1400	1400	1400
83	10000	1	28516	574	929	0	0	1420	1420	1420	1420
84	10000	1	28908	582	942	0	0	1440	1440	1440	1440
85	10000	1	29300	590	955	0	0	1460	1460	1460	1460
86	10000	1	29692	598	968	0	0	1480	1480	1480	1480
87	10000	1	30084	606	981	0	0	1500	1500	1500	1500
88	10000	1	30476	614	994	0	0	1520	1520	1520	1520
89	10000	1	30868	622	1007	0	0	1540	1540	1540	1540
90	10000	1	31260	630	1020	0	0	1560	1560	1560	1560
91	10000	1	31678	638	1033	0	0	1581	1581	1581	1581
92	10000	1	32096	646	1046	0	0	1602	1602	1602	1602
93	10000	1	32514	654	1059	0	0	1623	1623	1623	1623
94	10000	1	32932	662	1072	0	0	1644	1644	1644	1644
95	10000	1	33350	670	1085	0	0	1665	1665	1665	1665
96	10000	1	33768	678	1098	0	0	1686	1686	1686	1686
97	10000	1	34186	686	1111	0	0	1707	1707	1707	1707
98	10000	1	34604	694	1124	0	0	1728	1728	1728	1728
99	10000	1	35022	702	1137	0	0	1749	1749	1749	1749
100	10000	1	35440	710	1150	0	0	1770	1770	1770	1770
101	10000	1	35858	718	1163	0	0	1791	1791	1791	1791
102	10000	1	36276	726	1176	0	0	1812	1812	1812	1812
103	10000	1	36694	734	1189	0	0	1833	1833	1833	1833
104	10000	1	37112	742	1202	0	0	1854	1854	1854	1854
105	10000	1	37530	750	1215	0	0	1875	1875	1875	1875
106	10000	1	37948	758	1228	0	0	1896	1896	1896	1896
107	10000	1	38366	766	1241	0	0	1917	1917	1917	1917
108	10000	1	38784	774	1254	0	0	1938	1938	1938	1938
109	10000	1	39202	782	1267	0	0	1959	1959	1959	1959
110	10000	1	39620	790	1280	0	0	1980	1980	1980	1980
111	10000	1	40038	798	1293	0	0	2001	2001	2001	2001
112	10000	1	40456	806	1306	0	0	2022	2022	2022	2022
113	10000	1	40874	814	1319	0	0	2043	2043	2043	2043
114	10000	1	41292	822	1332	0	0	2064	2064	2064	2064
115	10000	1	41710	830	1345	0	0	2085	2085	2085	2085
116	10000	1	42128	838	1358	0	0	2106	2106	2106	2106
117	10000	1	42546	846	1371	0	0	2127	2127	2127	2127
118	10000	1	42964	854	1384	0	0	2148	2148	2148	2148
119	10000	1	43382	862	1397	0	0	2169	2169	2169	2169
120	10000	1	43800	870	1410	0	0	2190	2190	2190	2190
121	10000	1	44240	879	1424	0	0	2212	2212	2212	2212
122	10000	1	44680	888	1438	0	0	2234	2234	2234	2234
123	10000	1	45120	897	1452	0	0	2256	2256	2256	2256
124	10000	1	45560	906	1466	0	0	2278	2278	2278	2278
125	10000	1	46000	915	1480	0	0	2300	2300	2300	2300
126	10000	1	46440	924	1494	0	0	2322	2322	2322	2322
127	10000	1	46880	933	1508	0	0	2344	2344	2344	2344
128	10000	1	47320	942	1522	0	0	2366	2366	2366	2366
129	10000	1	47760	951	1536	0	0	2388	2388	2388	2388
130	10000	1	48200	960	1550	0	0	2410	2410	2410	2410
131	10000	1	48640	969	1564	0	0	2432	2432	2432	2432
132	10000	1	49080	978	1578	0	0	2454	2454	2454	2454
133	10000	1	49520	987	1592	0	0	2476	2476	2476	2476
134	10000	1	49960	996	1606	0	0	2498	2498	2498	2498
135	10000	1	50400	1005	1620	0	0	2520	2520	2520	2520
136	10000	1	50840	1014	1634	0	0	2542	2542	2542	2542
137	10000	1	51280	1023	1648	0	0	2564	2564	2564	2564
138	10000	1	51720	1032	1662	0	0	2586	2586	2586	2586
139	10000	1	52160	1041	1676	0	0	2608	2608	2608	2608
140	10000	1	52600	1050	1690	0	0	2630	2630	2630	2630
141	10000	1	53040	1059	1704	0	0	2652	2652	2652	2652
142	10000	1	53480	1068	1718	0	0	2674	2674	2674	2674
143	10000	1	53920	1077	1732	0	0	2696	2696	2696	2696
144	10000	1	54360	1086	1746	0	0	2718	2718	2718	2718
145	10000	1	54800	1095	1760	0	0	2740	2740	2740	2740
146	10000	1	55240	1104	1774	0	0	2762	2762	2762	2762
147	10000	1	55680	1113	1788	0	0	2784	2784	2784	2784
148	10000	1	56120	1122	1802	0	0	2806	2806	2806	2806
149	10000	1	56560	1131	1816	0	0	2828	2828	2828	2828
150	10000	1	57000	1140	1830	0	0	2850	2850	2850	2850
151	10000	1	57477	1150	1845	0	0	2874	2874	2874	2874
152	10000	1	57954	1160	1860	0	0	2898	2898	2898	2898
153	10000	1	58431	1170	1875	0	0	2922	2922	2922	2922
154	10000	1	58908	1180	1890	0	0	2946	2946	2946	2946
155	10000	1	59385	1190	1905	0	0	2970	2970	2970	2970
156	10000	1	59862	1200	1920	0	0	2994	2994	2994	2994
157	10000	1	60339	1210	1935	0	0	3018	3018	3018	3018
158	10000	1	60816	1220	1950	0	0	3042	3042	3042	3042
159	10000	1	61293	1230	1965	0	0	3066	3066	3066	3066
160	10000	1	61770	1240	1980	0	0	3090	3090	3090	3090
161	10000	1	62247	1250	1995	0	0	3114	3114	3114	3114
162	10000	1	62724	1260	2010	0	0	3138	3138	3138	3138
163	10000	1	63201	1270	2025	0	0	3162	3162	3162	3162
164	10000	1	63678	1280	2040	0	0	3186	3186	3186	3186
165	10000	1	64155	1290	2055	0	0	3210	3210	3210	3210
166	10000	1	64632	1300	2070	0	0	3234	3234	3234	3234
167	10000	1	65109	1310	2085	0	0	3258	3258	3258	3258
168	10000	1	65586	1320	2100	0	0	3282	3282	3282	3282
169	10000	1	66063	1330	2115	0	0	3306	3306	3306	3306
170	10000	1	66540	1340	2130	0	0	3330	3330	3330	3330
171	10000	1	67017	1350	2145	0	0	3354	3354	3354	3354
172	10000	1	67494	1360	2160	0	0	3378	3378	3378	3378
173	10000	1	67971	1370	2175	0	0	3402	3402	3402	3402
174	10000	1	68448	1380	2190	0	0	3426	3426	3426	3426
175	10000	1	68925	1390	2205	0	0	3450	3450	3450	3450
176	10000	1	69402	1400	2220	0	0	3474	3474	3474	3474
177	10000	1	69879	1410	2235	0	0	3498	3498	3498	3498
178	10000	1	70356	1420	2250	0	0	3522	3522	3522	3522
179	10000	1	70833	1430	2265	0	0	3546	3546	3546	3546
180	10000	1	71310	1440	2280	0	0	3570	3570	3570	3570
181	10000	1	71787	1450	2295	0	0	3594	3594	3594	3594
182	10000	1	72264	1460	2310	0	0	3618	3618	3618	3618
183	10000	1	72741	1470	2325	0	0	3642	3642	3642	3642
184	10000	1	73218	1480	2340	0	0	3666	3666	3666	3666
185	10000	1	73695	1490	2355	0	0	3690	3690	3690	3690
186	10000	1	74172	1500	2370	0	0	3714	3714	3714	3714
187	10000	1	74649	1510	2385	0	0	3738	3738	3738	3738
188	10000	1	75126	1520	2400	0	0	3762	3762	3762	3762
189	10000	1	75603	1530	2415	0	0	3786	3786	3786	3786
190	10000	1	76080	1540	2430	0	0	3810	3810	3810	3810
191	10000	1	76557	1550	2445	0	0	3834	3834	3834	3834
192	10000	1	77034	1560	2460	0	0	3858	3858	3858	3858
193	10000	1	77511	1570	2475	0	0	3882	3882	3882	3882
194	10000	1	77988	1580	2490	0	0	3906	3906	3906	3906
195	10000	1	78465	1590	2505	0	0	3930	3930	3930	3930
196	10000	1	78942	1600	2520	0	0	3954	3954	3954	3954
197	10000	1	79419	1610	2535	0	0	3978	3978	3978	3978
198	10000	1	79896	1620	2550	0	0	4002	4002	4002	4002
199	10000	1	80373	1630	2565	0	0	4026	4026	4026	4026
200	10000	1	80850	1640	2580	0	0	4050	4050	4050	4050
201	10000	1	81327	1650	2595	0	0	4074	4074	4074	4074
202	10000	1	81804	1660	2610	0	0	4098	4098	4098	4098
