1	2	100	0	100
2	2	200	1	100
3	2	300	1	100
4	2	400	1	100
5	2	500	1	100
6	2	600	1	100
7	2	700	1	100
8	2	800	1	100
9	2	900	1	100
10	2	1000	1	100
11	2	1100	1	100
12	2	1200	1	100
13	2	1300	1	100
14	2	1400	1	100
15	2	1500	1	100
16	2	1600	1	100
17	2	1700	1	100
18	2	1800	1	100
19	2	1900	1	100
20	2	2000	1	100
21	2	2100	1	100
22	2	2200	1	100
23	2	2300	1	100
24	2	2400	1	100
25	2	2500	1	100
26	2	2600	1	100
27	2	2700	1	100
28	2	2800	1	100
29	2	2900	1	100
30	2	3000	1	100
31	2	3100	1	100
32	2	3200	1	100
33	2	3300	1	100
34	2	3400	1	100
35	2	3500	1	100
36	2	3600	1	100
37	2	3700	1	100
38	2	3800	1	100
39	2	3900	1	100
40	2	4000	1	100
41	2	4100	1	100
42	2	4200	1	100
43	2	4300	1	100
44	2	4400	1	100
45	2	4500	1	100
46	2	4600	1	100
47	2	4700	1	100
48	2	4800	1	100
49	2	4900	1	100
50	2	5000	1	100
51	2	5100	1	100
52	2	5200	1	100
53	2	5300	1	100
54	2	5400	1	100
55	2	5500	1	100
56	2	5600	1	100
57	2	5700	1	100
58	2	5800	1	100
59	2	5900	1	100
60	2	6000	1	100
61	2	6100	1	100
62	2	6200	1	100
63	2	6300	1	100
64	2	6400	1	100
65	2	6500	1	100
66	2	6600	1	100
67	2	6700	1	100
68	2	6800	1	100
69	2	6900	1	100
70	2	7000	1	100
71	2	7100	1	100
72	2	7200	1	100
73	2	7300	1	100
74	2	7400	1	100
75	2	7500	1	100
76	2	7600	1	100
77	2	7700	1	100
78	2	7800	1	100
79	2	7900	1	100
80	2	8000	1	100
81	2	8100	1	100
82	2	8200	1	100
83	2	8300	1	100
84	2	8400	1	100
85	2	8500	1	100
86	2	8600	1	100
87	2	8700	1	100
88	2	8800	1	100
89	2	8900	1	100
90	2	9000	1	100
91	2	9100	1	100
92	2	9200	1	100
93	2	9300	1	100
94	2	9400	1	100
95	2	9500	1	100
96	2	9600	1	100
97	2	9700	1	100
98	2	9800	1	100
99	2	9900	1	100
100	2	10000	1	100
1	3	150	0	100
2	3	300	1	100
3	3	450	1	100
4	3	600	1	100
5	3	750	1	100
6	3	900	1	100
7	3	1050	1	100
8	3	1200	1	100
9	3	1350	1	100
10	3	1500	1	100
11	3	1650	1	100
12	3	1800	1	100
13	3	1950	1	100
14	3	2100	1	100
15	3	2250	1	100
16	3	2400	1	100
17	3	2550	1	100
18	3	2700	1	100
19	3	2850	1	100
20	3	3000	1	100
21	3	3150	1	100
22	3	3300	1	100
23	3	3450	1	100
24	3	3600	1	100
25	3	3750	1	100
26	3	3900	1	100
27	3	4050	1	100
28	3	4200	1	100
29	3	4350	1	100
30	3	4500	1	100
31	3	4650	1	100
32	3	4800	1	100
33	3	4950	1	100
34	3	5100	1	100
35	3	5250	1	100
36	3	5400	1	100
37	3	5550	1	100
38	3	5700	1	100
39	3	5850	1	100
40	3	6000	1	100
41	3	6150	1	100
42	3	6300	1	100
43	3	6450	1	100
44	3	6600	1	100
45	3	6750	1	100
46	3	6900	1	100
47	3	7050	1	100
48	3	7200	1	100
49	3	7350	1	100
50	3	7500	1	100
51	3	7650	1	100
52	3	7800	1	100
53	3	7950	1	100
54	3	8100	1	100
55	3	8250	1	100
56	3	8400	1	100
57	3	8550	1	100
58	3	8700	1	100
59	3	8850	1	100
60	3	9000	1	100
61	3	9150	1	100
62	3	9300	1	100
63	3	9450	1	100
64	3	9600	1	100
65	3	9750	1	100
66	3	9900	1	100
67	3	10050	1	100
68	3	10200	1	100
69	3	10350	1	100
70	3	10500	1	100
71	3	10650	1	100
72	3	10800	1	100
73	3	10950	1	100
74	3	11100	1	100
75	3	11250	1	100
76	3	11400	1	100
77	3	11550	1	100
78	3	11700	1	100
79	3	11850	1	100
80	3	12000	1	100
81	3	12150	1	100
82	3	12300	1	100
83	3	12450	1	100
84	3	12600	1	100
85	3	12750	1	100
86	3	12900	1	100
87	3	13050	1	100
88	3	13200	1	100
89	3	13350	1	100
90	3	13500	1	100
91	3	13650	1	100
92	3	13800	1	100
93	3	13950	1	100
94	3	14100	1	100
95	3	14250	1	100
96	3	14400	1	100
97	3	14550	1	100
98	3	14700	1	100
99	3	14850	1	100
100	3	15000	1	100
1	4	200	0	100
2	4	400	1	100
3	4	600	1	100
4	4	800	1	100
5	4	1000	1	100
6	4	1200	1	100
7	4	1400	1	100
8	4	1600	1	100
9	4	1800	1	100
10	4	2000	1	100
11	4	2200	1	100
12	4	2400	1	100
13	4	2600	1	100
14	4	2800	1	100
15	4	3000	1	100
16	4	3200	1	100
17	4	3400	1	100
18	4	3600	1	100
19	4	3800	1	100
20	4	4000	1	100
21	4	4200	1	100
22	4	4400	1	100
23	4	4600	1	100
24	4	4800	1	100
25	4	5000	1	100
26	4	5200	1	100
27	4	5400	1	100
28	4	5600	1	100
29	4	5800	1	100
30	4	6000	1	100
31	4	6200	1	100
32	4	6400	1	100
33	4	6600	1	100
34	4	6800	1	100
35	4	7000	1	100
36	4	7200	1	100
37	4	7400	1	100
38	4	7600	1	100
39	4	7800	1	100
40	4	8000	1	100
41	4	8200	1	100
42	4	8400	1	100
43	4	8600	1	100
44	4	8800	1	100
45	4	9000	1	100
46	4	9200	1	100
47	4	9400	1	100
48	4	9600	1	100
49	4	9800	1	100
50	4	10000	1	100
51	4	10200	1	100
52	4	10400	1	100
53	4	10600	1	100
54	4	10800	1	100
55	4	11000	1	100
56	4	11200	1	100
57	4	11400	1	100
58	4	11600	1	100
59	4	11800	1	100
60	4	12000	1	100
61	4	12200	1	100
62	4	12400	1	100
63	4	12600	1	100
64	4	12800	1	100
65	4	13000	1	100
66	4	13200	1	100
67	4	13400	1	100
68	4	13600	1	100
69	4	13800	1	100
70	4	14000	1	100
71	4	14200	1	100
72	4	14400	1	100
73	4	14600	1	100
74	4	14800	1	100
75	4	15000	1	100
76	4	15200	1	100
77	4	15400	1	100
78	4	15600	1	100
79	4	15800	1	100
80	4	16000	1	100
81	4	16200	1	100
82	4	16400	1	100
83	4	16600	1	100
84	4	16800	1	100
85	4	17000	1	100
86	4	17200	1	100
87	4	17400	1	100
88	4	17600	1	100
89	4	17800	1	100
90	4	18000	1	100
91	4	18200	1	100
92	4	18400	1	100
93	4	18600	1	100
94	4	18800	1	100
95	4	19000	1	100
96	4	19200	1	100
97	4	19400	1	100
98	4	19600	1	100
99	4	19800	1	100
100	4	20000	1	100
1	5	300	0	100
2	5	600	1	100
3	5	900	1	100
4	5	1200	1	100
5	5	1500	1	100
6	5	1800	1	100
7	5	2100	1	100
8	5	2400	1	100
9	5	2700	1	100
10	5	3000	1	100
11	5	3300	1	100
12	5	3600	1	100
13	5	3900	1	100
14	5	4200	1	100
15	5	4500	1	100
16	5	4800	1	100
17	5	5100	1	100
18	5	5400	1	100
19	5	5700	1	100
20	5	6000	1	100
21	5	6300	1	100
22	5	6600	1	100
23	5	6900	1	100
24	5	7200	1	100
25	5	7500	1	100
26	5	7800	1	100
27	5	8100	1	100
28	5	8400	1	100
29	5	8700	1	100
30	5	9000	1	100
31	5	9300	1	100
32	5	9600	1	100
33	5	9900	1	100
34	5	10200	1	100
35	5	10500	1	100
36	5	10800	1	100
37	5	11100	1	100
38	5	11400	1	100
39	5	11700	1	100
40	5	12000	1	100
41	5	12300	1	100
42	5	12600	1	100
43	5	12900	1	100
44	5	13200	1	100
45	5	13500	1	100
46	5	13800	1	100
47	5	14100	1	100
48	5	14400	1	100
49	5	14700	1	100
50	5	15000	1	100
51	5	15300	1	100
52	5	15600	1	100
53	5	15900	1	100
54	5	16200	1	100
55	5	16500	1	100
56	5	16800	1	100
57	5	17100	1	100
58	5	17400	1	100
59	5	17700	1	100
60	5	18000	1	100
61	5	18300	1	100
62	5	18600	1	100
63	5	18900	1	100
64	5	19200	1	100
65	5	19500	1	100
66	5	19800	1	100
67	5	20100	1	100
68	5	20400	1	100
69	5	20700	1	100
70	5	21000	1	100
71	5	21300	1	100
72	5	21600	1	100
73	5	21900	1	100
74	5	22200	1	100
75	5	22500	1	100
76	5	22800	1	100
77	5	23100	1	100
78	5	23400	1	100
79	5	23700	1	100
80	5	24000	1	100
81	5	24300	1	100
82	5	24600	1	100
83	5	24900	1	100
84	5	25200	1	100
85	5	25500	1	100
86	5	25800	1	100
87	5	26100	1	100
88	5	26400	1	100
89	5	26700	1	100
90	5	27000	1	100
91	5	27300	1	100
92	5	27600	1	100
93	5	27900	1	100
94	5	28200	1	100
95	5	28500	1	100
96	5	28800	1	100
97	5	29100	1	100
98	5	29400	1	100
99	5	29700	1	100
100	5	30000	1	100
