1	300001101	50
2	300001101	50
3	300001101	50
4	300001101	50
5	300001101	50
6	300001101	100
7	300001101	100
8	300001101	100
9	300001101	100
10	300001101	100
11	300001101	150
12	300001101	150
13	300001101	150
14	300001101	150
15	300001101	150
16	300001101	200
17	300001101	200
18	300001101	200
19	300001101	200
20	300001101	200
21	300001101	250
22	300001101	250
23	300001101	250
24	300001101	250
25	300001101	250
26	300001101	300
27	300001101	300
28	300001101	300
29	300001101	300
30	300001101	300
31	300001101	350
32	300001101	350
33	300001101	350
34	300001101	350
35	300001101	350
36	300001101	400
37	300001101	400
38	300001101	400
39	300001101	400
40	300001101	400
41	300001101	450
42	300001101	450
43	300001101	450
44	300001101	450
45	300001101	450
46	300001101	500
47	300001101	500
48	300001101	500
49	300001101	500
50	300001101	500
51	300001101	500
52	300001101	500
53	300001101	500
54	300001101	500
55	300001101	500
56	300001101	500
57	300001101	500
58	300001101	500
59	300001101	500
60	300001101	500
61	300001101	500
62	300001101	500
63	300001101	500
64	300001101	500
65	300001101	500
66	300001101	500
67	300001101	500
68	300001101	500
69	300001101	500
70	300001101	500
71	300001101	500
72	300001101	500
73	300001101	500
74	300001101	500
75	300001101	500
76	300001101	500
77	300001101	500
78	300001101	500
79	300001101	500
80	300001101	500
81	300001101	500
82	300001101	500
83	300001101	500
84	300001101	500
85	300001101	500
86	300001101	500
87	300001101	500
88	300001101	500
89	300001101	500
90	300001101	500
91	300001101	500
92	300001101	500
93	300001101	500
94	300001101	500
95	300001101	500
96	300001101	500
97	300001101	500
98	300001101	500
99	300001101	500
100	300001101	500
101	300001101	500
102	300001101	500
103	300001101	500
104	300001101	500
105	300001101	500
106	300001101	500
107	300001101	500
108	300001101	500
109	300001101	500
110	300001101	500
111	300001101	500
112	300001101	500
113	300001101	500
114	300001101	500
115	300001101	500
116	300001101	500
117	300001101	500
118	300001101	500
119	300001101	500
120	300001101	500
121	300001101	500
122	300001101	500
123	300001101	500
124	300001101	500
125	300001101	500
126	300001101	500
127	300001101	500
128	300001101	500
129	300001101	500
130	300001101	500
131	300001101	500
132	300001101	500
133	300001101	500
134	300001101	500
135	300001101	500
136	300001101	500
137	300001101	500
138	300001101	500
139	300001101	500
140	300001101	500
141	300001101	500
142	300001101	500
143	300001101	500
144	300001101	500
145	300001101	500
146	300001101	500
147	300001101	500
148	300001101	500
149	300001101	500
150	300001101	500
151	300001101	500
152	300001101	500
153	300001101	500
154	300001101	500
155	300001101	500
156	300001101	500
157	300001101	500
158	300001101	500
159	300001101	500
160	300001101	500
161	300001101	500
162	300001101	500
163	300001101	500
164	300001101	500
165	300001101	500
166	300001101	500
167	300001101	500
168	300001101	500
169	300001101	500
170	300001101	500
171	300001101	500
172	300001101	500
173	300001101	500
174	300001101	500
175	300001101	500
176	300001101	500
177	300001101	500
178	300001101	500
179	300001101	500
180	300001101	500
181	300001101	500
182	300001101	500
183	300001101	500
184	300001101	500
185	300001101	500
186	300001101	500
187	300001101	500
188	300001101	500
189	300001101	500
190	300001101	500
191	300001101	500
192	300001101	500
193	300001101	500
194	300001101	500
195	300001101	500
196	300001101	500
197	300001101	500
198	300001101	500
199	300001101	500
200	300001101	500
