1000	1	1	1000	1
1001	1	1	1000	1
1002	1	1	1000	765502
9000011	1	1	1000	1
9010011	1	1	1000	1
9020011	1	1	80	1
9030011	1	1	80	1
9040011	1	1	1000	1
9050031	1	3	1000	1
9060031	1	3	320	1
9070031	1	3	1000	1
9080031	1	3	1000	1
9090031	1	3	1000	1
9930011	1	1	0	1
9930012	1	1	0	1
9930013	1	1	0	1
9930014	1	1	0	1
9800011	1	1	80	1
9800012	1	1	88	1
9800013	1	1	96	1
9800014	1	1	104	1
9810011	1	1	80	1
9810012	1	1	80	1
9810013	1	1	80	1
9810014	1	1	80	1
9820021	1	2	160	1
9820022	1	2	160	1
9820023	1	2	160	1
9820024	1	2	160	1
9830021	1	2	160	1
9830022	1	2	160	1
9830023	1	2	160	1
9830024	1	2	160	1
9840031	1	3	160	1
9840032	1	3	160	1
9840033	1	3	160	1
9840034	1	3	160	1
2000	1	4	1000	765503
2002	1	4	1000	1
4000072	1	7	1000	181103
4010071	1	7	1000	181103
4020071	1	7	80	1
4030071	1	7	80	1
4040072	1	7	80	1
4050071	1	7	80	1
4060071	1	7	80	1
4070071	1	7	80	1
4080071	1	7	1000	181103
4090071	1	7	80	1
4100071	1	7	80	1
4110071	1	7	80	1
4120071	1	7	80	1
4130071	1	7	80	1
4140071	1	7	80	1
4150071	1	7	80	1
2004	1	4	1000	1
2005	1	4	1000	1
2006	1	4	1000	1
2007	1	4	1000	1
2008	1	4	1000	1
2009	1	4	1000	1
2010	1	4	1000	1
2011	1	4	1000	1
2012	1	4	1000	1
2013	1	4	1000	1
2014	1	4	1000	1
2015	1	4	1000	1
2016	1	4	1000	1
2017	1	4	1000	1
2018	1	4	1000	1
2019	1	4	1000	1
2020	1	4	1000	1
2021	1	4	1000	1
2022	1	4	1000	1
2023	1	4	1000	1
2010031	1	8	-	-
2020031	1	8	-	-
2030031	1	8	-	-
8010011	1	1	1	1
1000011	1	8	80	0
1000012	1	8	80	0
1000013	1	8	80	0
1000014	1	8	80	0
1010011	1	1	80	1
1010012	1	1	88	1
1010013	1	1	96	1
1010014	1	1	104	1
1020011	1	1	80	900003
1020012	1	1	88	900003
1020013	1	1	96	900003
1020014	1	1	104	900003
1030011	1	1	80	1
1030012	1	1	88	1
1030013	1	1	96	1
1030014	1	1	104	1
