1	10	100	2100	35	49	70	0	46	46	0	0	0	0	0	0	0	0	0	0	0	0
2	10	200	2240	35	51	70	0	51	51	0	0	0	0	0	0	0	0	0	0	0	0
3	10	300	2380	37	56	70	0	53	53	0	0	0	0	0	0	0	0	0	0	0	0
4	10	400	2520	39	58	70	0	58	58	0	0	0	0	0	0	0	0	0	0	0	0
5	10	500	2660	42	63	70	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0
6	10	600	2800	44	67	70	0	65	65	0	0	0	0	0	0	0	0	0	0	0	0
7	10	700	2940	46	70	70	0	67	67	0	0	0	0	0	0	0	0	0	0	0	0
8	10	800	3080	49	74	70	0	72	72	0	0	0	0	0	0	0	0	0	0	0	0
9	10	900	3220	51	77	70	0	74	74	0	0	0	0	0	0	0	0	0	0	0	0
10	10	1000	3444	53	81	70	0	79	79	0	0	0	0	0	0	0	0	0	0	0	0
11	10	1100	3626	58	86	70	0	84	84	0	0	0	0	0	0	0	0	0	0	0	0
12	10	1200	3808	60	91	70	0	88	88	0	0	0	0	0	0	0	0	0	0	0	0
13	10	1300	3990	63	95	70	0	93	93	0	0	0	0	0	0	0	0	0	0	0	0
14	10	1400	4172	67	100	70	0	98	98	0	0	0	0	0	0	0	0	0	0	0	0
15	10	1500	4354	70	107	70	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0
16	10	1600	4536	72	112	70	0	105	105	0	0	0	0	0	0	0	0	0	0	0	0
17	10	1700	4718	74	116	70	0	109	109	0	0	0	0	0	0	0	0	0	0	0	0
18	10	1800	4900	79	121	70	0	114	114	0	0	0	0	0	0	0	0	0	0	0	0
19	10	1900	5082	81	126	70	0	119	119	0	0	0	0	0	0	0	0	0	0	0	0
20	10	2000	5376	86	130	70	0	126	126	0	0	0	0	0	0	0	0	0	0	0	0
21	10	2100	5614	88	137	70	0	130	130	0	0	0	0	0	0	0	0	0	0	0	0
