5100	0	51	0	1400011	0	1
5101	0	51	0	6520021	0	1
5102	0	51	0	1490011	0	1
5103	0	51	0	1490011	0	1
5104	0	51	0	1490011	0	1
5105	0	51	0	1490011	0	1
5106	0	51	0	8000031	0	1
5200	0	52	0	1400012	0	1
5201	0	52	0	6520022	0	1
5202	0	52	0	1490012	0	1
5203	0	52	0	1490012	0	1
5204	0	52	0	1490012	0	1
5205	0	52	0	1490012	0	1
5206	0	52	0	8000032	0	1
5300	0	53	0	1400013	0	1
5301	0	53	0	6520023	0	1
5302	0	53	0	1490013	0	1
5303	0	53	0	1490013	0	1
5304	0	53	0	1490013	0	1
5305	0	53	0	1490013	0	1
5306	0	53	0	8000033	0	1
5400	0	54	0	1400014	0	1
5401	0	54	0	6520024	0	1
5402	0	54	0	1490014	0	1
5403	0	54	0	1490014	0	1
5404	0	54	0	1490014	0	1
5405	0	54	0	1490014	0	1
5406	0	54	0	8000034	0	1
5107	0	51	2	3000	0	1
5207	0	52	2	3000	0	1
5307	0	53	2	3000	0	1
5407	0	54	2	3000	0	1
6100	0	61	0	1010011	0	1
6101	0	61	0	1010011	0	1
6102	0	61	0	1010011	0	1
6103	0	61	0	1010011	0	1
6200	0	62	0	1010012	0	1
6201	0	62	0	1010012	0	1
6202	0	62	0	1010012	0	1
6203	0	62	0	1010012	0	1
6300	0	63	0	1010013	0	1
6301	0	63	0	1010013	0	1
6302	0	63	0	1010013	0	1
6303	0	63	0	1010013	0	1
6400	0	64	0	1010014	0	1
6401	0	64	0	1010014	0	1
6402	0	64	0	1010014	0	1
6403	0	64	0	1010014	0	1
7100	0	71	0	1010011	0	1
7101	0	71	0	1010011	0	1
7102	0	71	0	1400011	0	1
7103	0	71	0	1400011	0	1
7104	0	71	0	1010011	0	1
7105	0	71	0	1010011	0	1
7200	0	72	0	1010012	0	1
7201	0	72	0	1010012	0	1
7202	0	72	0	1400012	0	1
7203	0	72	0	1400012	0	1
7204	0	72	0	1010012	0	1
7205	0	72	0	1010012	0	1
7300	0	73	0	1010013	0	1
7301	0	73	0	1010013	0	1
7302	0	73	0	1400013	0	1
7303	0	73	0	1400013	0	1
7304	0	73	0	1010013	0	1
7305	0	73	0	1010013	0	1
7400	0	74	0	1010014	0	1
7401	0	74	0	1010014	0	1
7402	0	74	0	1400014	0	1
7403	0	74	0	1400014	0	1
7404	0	74	0	1010014	0	1
7405	0	74	0	1010014	0	1
8100	0	81	0	1010011	0	4
8101	0	81	0	1400011	0	4
8102	0	81	0	1400011	0	4
8103	0	81	0	1010011	0	4
8200	0	82	0	1010012	0	4
8201	0	82	0	1400012	0	4
8202	0	82	0	1400012	0	4
8203	0	82	0	1010012	0	4
8300	0	83	0	1010013	0	4
8301	0	83	0	1400013	0	4
8302	0	83	0	1400013	0	4
8303	0	83	0	1010013	0	4
8400	0	84	0	1010014	0	4
8401	0	84	0	1400014	0	4
8402	0	84	0	1400014	0	4
8403	0	84	0	1010014	0	4
9100	0	91	0	1010011	0	4
9101	0	91	0	1010011	0	4
9102	0	91	0	1490011	0	4
9103	0	91	0	1490011	0	4
9104	0	91	0	1400011	0	4
9105	0	91	0	1400011	0	4
9200	0	92	0	1010012	0	4
9201	0	92	0	1010012	0	4
9202	0	92	0	1490012	0	4
9203	0	92	0	1490012	0	4
9204	0	92	0	1400012	0	4
9205	0	92	0	1400012	0	4
9300	0	93	0	1010013	0	4
9301	0	93	0	1010013	0	4
9302	0	93	0	1490013	0	4
9303	0	93	0	1490013	0	4
9304	0	93	0	1400013	0	4
9305	0	93	0	1400013	0	4
9400	0	94	0	1010014	0	4
9401	0	94	0	1010014	0	4
9402	0	94	0	1490014	0	4
9403	0	94	0	1490014	0	4
9404	0	94	0	1400014	0	4
9405	0	94	0	1400014	0	4
9106	0	91	2	3000	0	1
9206	0	92	2	3000	0	1
9306	0	93	2	3000	0	1
9406	0	94	2	3000	0	1
10100	0	101	0	1400011	0	4
10101	0	101	0	1400011	0	4
10102	0	101	0	5790021	0	4
10103	0	101	0	1490011	0	4
10104	0	101	0	1490011	0	4
10105	0	101	0	1490011	0	4
10106	0	101	0	6520021	0	4
10200	0	102	0	1400012	0	4
10201	0	102	0	1400012	0	4
10202	0	102	0	5790022	0	4
10203	0	102	0	1490012	0	4
10204	0	102	0	1490012	0	4
10205	0	102	0	1490012	0	4
10206	0	102	0	6520022	0	4
10300	0	103	0	1400013	0	4
10301	0	103	0	1400013	0	4
10302	0	103	0	5790023	0	4
10303	0	103	0	1490013	0	4
10304	0	103	0	1490013	0	4
10305	0	103	0	1490013	0	4
10306	0	103	0	6520023	0	4
